"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DP10","DP10_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SUM00062680","ATBARA, SU","17.7","33.967","345.0","2009-04",,,"0","5,S","25","5,S",,,"46.5","5,S,26,+",,,,,"43.2","5,,,S",,
"SUM00062680","ATBARA, SU","17.7","33.967","345.0","2009-06",,,"0","3,S","27","3,S",,,"47.5","3,S,23,",,,,,"45.5","3,,,S",,
"SUM00062680","ATBARA, SU","17.7","33.967","345.0","2013-11",,,"0","4,S","23","4,S",,,"39.2","4,S,08,+",,,"28.4","5,S","35.9","4,,,S","20.9","3,,,S"
"SU000062790","NYALA, SU","12.05","24.883","643.0","2013-11",,,"0","3,S","26","3,S",,,"37.0","3,S,09,+",,,,,"35.0","3,,,S",,
"SU000062790","NYALA, SU","12.05","24.883","643.0","2013-12",,,"0","5,S","11","5,S",,,"39.0","5,S,01,",,,,,"32.0","5,,,S",,
"KE000063619","MOYALE, KE","3.533","39.033","1097.0","2009-10",,,"0","4,S","1","4,S",,,"32.6","4,S,19,",,,"23.0","5,S","27.2","4,,,S","18.9","4,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2009-06",,,,,,,,,,,,,,,,,"16.0","5,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2009-09",,,"0","5,S","16","5,S",,,"34.7","5,S,14,",,,,,"32.7","5,,,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2009-10",,,"0","4,S","26","4,S",,,"34.5","4,S,01,",,,,,"33.4","4,,,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2009-12",,,,,,,,,,,,,,,,,"18.8","4,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2010-01",,,"0","5,S","0","5,S",,,"32.0","5,S,20,",,,,,"28.9","5,,,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2010-09",,,,,,,,,,,,,,,,,"18.3","3,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2011-08",,,"0","4,S","3","4,S",,,"32.4","4,S,25,+",,,,,"31.1","4,,,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2012-06",,,,,,,,,,,,,,,,,"15.4","3,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2012-10",,,,,,,,,,,,,,,,,"20.0","4,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2013-02",,,"0","5,S","1","5,S",,,"32.3","5,S,28,",,,,,"29.7","5,,,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2013-07",,,,,,,,,,,,,,,,,"13.9","5,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2014-05",,,"0","4,S","0","4,S",,,"32.0","4,S,04,",,,,,"30.4","4,,,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2014-08",,,"0","5,S","4","5,S",,,"33.4","5,S,29,",,,"24.3","7,S","30.8","5,,,S","17.8","3,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2014-12","14","5,S",,,,,"39.9","5,,S,26,",,,"169.1","5,,,S",,,,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2015-02",,,,,,,,,,,,,,,,,"16.1","3,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2015-05",,,,,,,,,,,,,,,,,"16.1","4,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2015-11",,,,,,,,,,,,,,,,,"17.9","5,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2015-12",,,,,,,,,,,,,,,,,"17.7","1,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2016-03",,,,,,,,,,,,,,,,,"17.9","3,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2016-05",,,,,,,,,,,,,,,,,"14.1","3,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2016-07",,,"0","5,S","0","5,S",,,"31.3","5,S,30,+",,,"20.7","7,S","29.4","5,,,S","12.0","5,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2016-08",,,,,,,,,,,,,,,,,"13.9","5,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2016-11",,,,,,,,,,,,,,,,,"16.2","3,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2016-12",,,,,,,,,,,,,,,,,"18.0","5,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2017-01",,,,,,,,,,,,,,,,,"17.4","5,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2017-02",,,,,,,,,,,,,,,,,"17.1","2,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2017-03",,,,,,,,,,,,,,,,,"16.7","2,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2017-07",,,,,,,,,,,,,,,,,"15.4","4,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2017-11",,,,,,,,,,,,,,,,,"19.2","4,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2018-01","16","3,S",,,,,"99.3","3,,S,28,+",,,"794.6","3,,,S",,,,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2018-02",,,,,,,,,,,,,,,,,"18.1","3,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2018-05",,,,,,,,,,,,,,,,,"16.2","4,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2018-07",,,,,,,,,,,,,,,,,"14.1","3,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2018-08",,,,,,,,,,,,,,,,,"16.2","4,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2019-01",,,,,,,,,,,,,,,,,"17.7","5,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2019-08",,,,,,,,,,,,,,,,,"16.3","1,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2019-10",,,"0","5,S","18","5,S",,,"34.5","5,S,30,",,,"25.8","0,S","32.6","5,,,S","19.0","5,,,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2019-11",,,"0","5,S","11","5,S",,,"35.0","5,S,13,",,,,,"31.1","5,,,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2020-01","13","5,S","0","4,S","0","4,S","99.1","5,,S,23,","31.5","4,S,05,","314.7","5,,,S",,,"27.9","4,,,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2020-02",,,,,,,,,,,,,,,,,"18.7","5,,,S"
"TZ000063756","MWANZA, TZ","-2.467","32.917","1140.0","2009-05",,,"0","4,S","0","4,S",,,"30.6","4,S,06,",,,"23.5","8,S","28.1","4,,,S","19.0","5,,,S"
"TZ000063756","MWANZA, TZ","-2.467","32.917","1140.0","2009-12",,,"0","4,S","0","4,S",,,"30.0","4,S,04,",,,,,"27.7","4,,,S",,
"TZ000063756","MWANZA, TZ","-2.467","32.917","1140.0","2010-02",,,"0","3,S","3","3,S",,,"33.5","3,S,03,",,,,,"29.4","3,,,S",,
"TZ000063756","MWANZA, TZ","-2.467","32.917","1140.0","2011-04",,,,,,,,,,,,,,,,,"18.4","5,,,S"
"TZ000063756","MWANZA, TZ","-2.467","32.917","1140.0","2011-06",,,,,,,,,,,,,,,,,"16.8","5,,,S"
"TZ000063756","MWANZA, TZ","-2.467","32.917","1140.0","2011-08",,,,,,,,,,,,,,,,,"17.0","5,,,S"
"TZ000063756","MWANZA, TZ","-2.467","32.917","1140.0","2011-11",,,"0","3,S","0","3,S",,,"31.0","3,S,12,+",,,,,"27.3","3,,,S",,
"TZ000063756","MWANZA, TZ","-2.467","32.917","1140.0","2012-01",,,"0","5,S","0","5,S",,,"31.0","5,S,28,",,,,,"28.8","5,,,S",,
"TZ000063756","MWANZA, TZ","-2.467","32.917","1140.0","2012-12",,,"0","5,S","0","5,S",,,"29.6","5,S,02,+",,,,,"27.1","5,,,S",,
"TZ000063756","MWANZA, TZ","-2.467","32.917","1140.0","2013-05",,,"0","5,S","0","5,S",,,"31.0","5,S,29,+",,,,,"29.3","5,,,S",,
"TZ000063756","MWANZA, TZ","-2.467","32.917","1140.0","2013-06",,,,,,,,,,,,,,,,,"15.9","5,,,S"
"TZ000063756","MWANZA, TZ","-2.467","32.917","1140.0","2013-11",,,"0","3,S","0","3,S",,,"31.8","3,S,18,",,,,,"27.7","3,,,S",,
"TZ000063756","MWANZA, TZ","-2.467","32.917","1140.0","2014-07",,,,,,,,,,,,,,,,,"17.5","5,,,S"
"TZ000063756","MWANZA, TZ","-2.467","32.917","1140.0","2014-09",,,"0","5,S","0","5,S",,,"31.2","5,S,16,",,,,,"28.7","5,,,S",,
"TZ000063756","MWANZA, TZ","-2.467","32.917","1140.0","2014-10",,,,,,,,,,,,,,,,,"19.1","5,,,S"
"TZ000063756","MWANZA, TZ","-2.467","32.917","1140.0","2015-11","13","1,S",,,,,"72.9","1,,S,10,",,,"222.5","1,,,S",,,,,,
"TZ000063756","MWANZA, TZ","-2.467","32.917","1140.0","2016-01",,,"0","4,S","0","4,S",,,"30.6","4,S,03,",,,,,"27.2","4,,,S",,
"TZ000063756","MWANZA, TZ","-2.467","32.917","1140.0","2016-09",,,,,,,,,,,,,,,,,"18.1","5,,,S"
"TZ000063756","MWANZA, TZ","-2.467","32.917","1140.0","2017-01",,,"0","5,S","1","5,S",,,"33.5","5,S,24,",,,,,"30.0","5,,,S",,
"TZ000063756","MWANZA, TZ","-2.467","32.917","1140.0","2019-02",,,"0","4,S","6","4,S",,,"33.6","4,S,12,",,,,,"30.9","4,,,S",,
"TZ000063756","MWANZA, TZ","-2.467","32.917","1140.0","2019-07",,,"0","5,S","0","5,S",,,"31.4","5,S,11,",,,,,"29.5","5,,,S",,
"TZ000063756","MWANZA, TZ","-2.467","32.917","1140.0","2019-08",,,,,,,,,,,,,,,,,"17.3","5,,,S"
"TZ000063756","MWANZA, TZ","-2.467","32.917","1140.0","2019-10","13","4,S",,,,,"39.9","4,,S,29,",,,"188.1","4,,,S",,,,,,
"TZ000063756","MWANZA, TZ","-2.467","32.917","1140.0","2019-11","4","5,S",,,,,"24.9","5,,S,24,",,,"51.2","5,,,S",,,,,,
"TZ000063756","MWANZA, TZ","-2.467","32.917","1140.0","2020-04","10","4,S",,,,,"27.9","4,,S,19,",,,"155.4","4,,,S",,,,,,
"SUM00062805","DAMAZIN, SU","11.786","34.337","482.2","2013-11",,,"0","5,S","25","5,S",,,"38.5","5,S,29,+",,,,,"36.5","5,,,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2009-02",,,,,,,,,,,,,,,,,"24.0","5,,,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2009-08",,,"0","4,S","0","4,S",,,"31.9","4,S,10,",,,,,"30.6","4,,,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2009-09",,,"0","5,S","8","5,S",,,"32.6","5,S,29,+",,,"25.5","0,S","31.5","5,,,S","19.4","5,,,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2009-10",,,"0","4,S","20","4,S",,,"33.8","4,S,11,",,,,,"32.6","4,,,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2009-11",,,"0","2,S","22","2,S",,,"33.8","2,S,30,+",,,,,"32.7","2,,,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2009-12",,,"0","5,S","24","5,S",,,"34.4","5,S,05,",,,,,"33.2","5,,,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2010-02",,,"0","3,S","23","3,S",,,"35.5","3,S,27,+",,,,,"33.7","3,,,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2011-04","10","5,S",,,,,"172.2","5,,S,18,",,,"290.1","5,,,S",,,,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2011-10",,,"0","5,S","14","5,S",,,"33.5","5,S,28,",,,,,"32.0","5,,,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2011-11",,,"0","3,S","17","3,S",,,"34.8","3,S,03,",,,,,"32.3","3,,,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2011-12",,,"0","3,S","19","3,S",,,"35.0","3,S,26,",,,,,"32.4","3,,,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2012-01",,,"0","3,S","17","3,S",,,"33.8","3,S,03,",,,,,"32.4","3,,,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2012-02",,,"0","5,S","24","5,S",,,"35.0","5,S,20,",,,,,"33.4","5,,,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2012-06",,,,,,,,,,,,,,,,,"19.3","5,,,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2012-09",,,,,,,,,,,,,,,,,"20.0","4,,,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2012-10",,,"0","4,S","21","4,S",,,"33.5","4,S,27,+",,,,,"32.6","4,,,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2013-01",,,"0","5,S","20","5,S",,,"34.0","5,S,30,+",,,,,"32.7","5,,,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2013-03","13","4,S","0","4,S","18","4,S","32.0","4,,S,09,","34.6","4,S,02,","146.3","4,,,S",,,"32.5","4,,,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2013-05",,,"0","4,S","2","4,S",,,"32.5","4,S,25,+",,,,,"31.2","4,,,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2013-11",,,"0","4,S","20","4,S",,,"34.5","4,S,24,",,,,,"32.8","4,,,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2014-02",,,"0","5,S","15","5,S",,,"35.2","5,S,22,",,,,,"32.7","5,,,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2014-04",,,"0","5,S","11","5,S",,,"33.2","5,S,04,",,,,,"31.3","5,,,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2014-06",,,"0","5,S","4","5,S",,,"32.7","5,S,20,",,,,,"31.2","5,,,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2015-02",,,,,,,,,,,,,,,,,"25.2","5,,,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2015-05",,,"0","3,S","13","3,S",,,"33.2","3,S,18,+",,,,,"31.1","3,,,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2015-06",,,"0","1,S","6","1,S",,,"33.5","1,S,06,",,,,,"31.6","1,,,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-01",,,"0","5,S","26","5,S",,,"35.5","5,S,07,",,,,,"33.7","5,,,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-02",,,"0","3,S","23","3,S",,,"35.1","3,S,13,",,,,,"33.7","3,,,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-04","18","2,S",,,,,"444.5","2,,S,20,",,,"662.5","2,,,S",,,,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05","16","3,S",,,,,"49.8","3,,S,12,",,,"338.6","3,,,S",,,,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-11",,,,,,,,,,,,,,,,,"23.5","5,,,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2018-10",,,,,,,,,,,,,,,,,"21.5","3,,,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2018-12",,,,,,,,,,,,,,,,,"24.5","4,,,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2019-08",,,"0","5,S","3","5,S",,,"33.2","5,S,09,+",,,,,"31.2","5,,,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2019-09",,,"0","4,S","10","4,S",,,"32.7","4,S,19,+",,,,,"31.3","4,,,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2020-03",,,"0","3,S","23","3,S",,,"35.0","3,S,01,",,,,,"33.1","3,,,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2009-06",,,,,,,,,,,,,,,,,"20.5","4,,,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2009-07",,,,,,,,,,,,,,,,,"19.4","5,,,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2009-09",,,"0","4,S","1","4,S",,,"32.3","4,S,13,",,,,,"30.6","4,,,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2010-02",,,"0","5,S","4","5,S",,,"33.5","5,S,11,",,,,,"31.4","5,,,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2010-12",,,,,,,,,,,,,,,,,"23.2","5,,,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2011-10",,,"0","5,S","0","5,S",,,"32.0","5,S,23,",,,"25.5","0,S","30.6","5,,,S","20.4","5,,,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2011-11",,,"0","3,S","14","3,S",,,"34.5","3,S,03,",,,,,"32.2","3,,,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2012-04",,,,,,,,,,,,,,,,,"22.2","5,,,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2012-09",,,,,,,,,,,,,,,,,"18.0","3,,,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2012-10",,,,,,,,,,,,,,,,,"19.8","5,,,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2012-11",,,,,,,,,,,,,,,,,"21.4","5,,,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2013-03",,,,,,,,,,,,,,,,,"22.9","4,,,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2013-05",,,,,,,,,,,,,,,,,"20.5","4,,,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2013-07",,,,,,,,,,,,,,,,,"18.7","3,,,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2013-08",,,,,,,,,,,,,,,,,"17.7","3,,,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2013-09",,,,,,,,,,,,,,,,,"18.7","4,,,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2014-06",,,"0","3,S","0","3,S",,,"31.6","3,S,02,",,,"24.8","4,S","30.0","3,,,S","19.6","1,,,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2014-07",,,,,,,,,,,,,,,,,"18.8","2,,,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2015-02",,,,,,,,,,,,,,,,,"23.5","5,,,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2015-05",,,"0","5,S","3","5,S",,,"32.5","5,S,14,",,,,,"31.0","5,,,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2015-06",,,"0","4,S","1","4,S",,,"32.5","4,S,05,",,,"24.9","7,S","30.3","4,,,S","19.5","4,,,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2015-07",,,"0","5,S","0","5,S",,,"31.5","5,S,27,",,,,,"30.4","5,,,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2015-09",,,,,,,,,,,,,,,,,"18.5","5,,,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2016-01",,,"0","4,S","2","4,S",,,"32.3","4,S,15,+",,,,,"31.1","4,,,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2016-08",,,"0","4,S","0","4,S",,,"31.0","4,S,29,+",,,"24.4","5,S","30.4","4,,,S","18.4","4,,,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2016-09",,,"0","3,S","0","3,S",,,"31.9","3,S,13,",,,"23.8","7,S","30.2","3,,,S","17.3","5,,,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2016-10",,,,,,,,,,,,,,,,,"18.9","2,,,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2016-11",,,"0","5,S","5","5,S",,,"32.5","5,S,30,+",,,,,"31.5","5,,,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2017-02","15","2,S",,,,,"83.1","2,,S,01,",,,"316.9","2,,,S",,,,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2017-03",,,,,,,,,,,,,,,,,"22.5","4,,,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2017-05",,,"0","5,S","0","5,S",,,"31.7","5,S,30,",,,,,"30.7","5,,,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2017-11",,,"0","5,S","15","5,S",,,"33.7","5,S,04,",,,,,"32.3","5,,,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2018-01",,,"0","5,S","0","5,S",,,"31.9","5,S,04,",,,,,"30.0","5,,,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2018-02",,,"0","4,S","8","4,S",,,"34.7","4,S,20,",,,"27.6","7,S","31.6","4,,,S","23.5","4,,,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2018-05",,,"0","4,S","4","4,S",,,"32.5","4,S,12,",,,,,"31.2","4,,,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2018-07",,,,,,,,,,,,,,,,,"19.4","5,,,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2018-08",,,"0","4,S","2","4,S",,,"32.3","4,S,29,",,,,,"30.6","4,,,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2018-10",,,"0","3,S","7","3,S",,,"34.0","3,S,24,",,,,,"31.6","3,,,S",,
